iso_code,country,year,Energy Type,Energy Consumption (TwH)
OWID_WRL,World,1985,low_carbon_consumption,9851.576
OWID_WRL,World,1985,nuclear_consumption,4135.897
OWID_WRL,World,1985,oil_consumption,33789.184
OWID_WRL,World,1985,other_renewable_consumption,216.09
OWID_WRL,World,1985,renewables_consumption,5715.68
OWID_WRL,World,1985,solar_consumption,0.033
OWID_WRL,World,1985,wind_consumption,0.178
OWID_WRL,World,1986,biofuel_consumption,0.0
OWID_WRL,World,1986,coal_consumption,24256.05
OWID_WRL,World,1986,energy_per_capita,17296.598
OWID_WRL,World,1986,energy_per_gdp,2.27
OWID_WRL,World,1986,fossil_fuel_consumption,75478.664
OWID_WRL,World,1986,gas_consumption,16419.892
OWID_WRL,World,1986,hydro_consumption,5573.815
OWID_WRL,World,1986,low_carbon_consumption,10241.787
OWID_WRL,World,1986,nuclear_consumption,4429.825
OWID_WRL,World,1986,oil_consumption,34802.722
OWID_WRL,World,1986,other_renewable_consumption,237.72
OWID_WRL,World,1986,renewables_consumption,5811.962
OWID_WRL,World,1986,solar_consumption,0.042
OWID_WRL,World,1986,wind_consumption,0.386
OWID_WRL,World,1987,biofuel_consumption,0.0
OWID_WRL,World,1987,coal_consumption,25210.286
OWID_WRL,World,1987,energy_per_capita,17574.466
OWID_WRL,World,1987,energy_per_gdp,2.259
OWID_WRL,World,1987,fossil_fuel_consumption,77990.38
OWID_WRL,World,1987,gas_consumption,17280.611
OWID_WRL,World,1987,hydro_consumption,5649.189
OWID_WRL,World,1987,low_carbon_consumption,10723.032
OWID_WRL,World,1987,nuclear_consumption,4818.707
OWID_WRL,World,1987,oil_consumption,35499.484
OWID_WRL,World,1987,other_renewable_consumption,254.564
OWID_WRL,World,1987,renewables_consumption,5904.325
OWID_WRL,World,1987,solar_consumption,0.029
OWID_WRL,World,1987,wind_consumption,0.543
OWID_WRL,World,1988,biofuel_consumption,0.0
OWID_WRL,World,1988,coal_consumption,25964.647
OWID_WRL,World,1988,energy_per_capita,17916.469
OWID_WRL,World,1988,energy_per_gdp,2.248
OWID_WRL,World,1988,fossil_fuel_consumption,80755.347
OWID_WRL,World,1988,gas_consumption,18087.621
OWID_WRL,World,1988,hydro_consumption,5829.785
OWID_WRL,World,1988,low_carbon_consumption,11346.1
OWID_WRL,World,1988,nuclear_consumption,5253.474
OWID_WRL,World,1988,oil_consumption,36703.079
OWID_WRL,World,1988,other_renewable_consumption,261.891
OWID_WRL,World,1988,renewables_consumption,6092.626
OWID_WRL,World,1988,solar_consumption,0.028
