LOCATION,SUBJECT,MEASURE,TIME,Value
France,PRICEINCOME,IDX2015,2009,100.4795388
France,PRICEINCOME,IDX2015,2010,103.2007398
France,PRICEINCOME,IDX2015,2011,107.8345831
France,PRICEINCOME,IDX2015,2012,106.6500643
France,PRICEINCOME,IDX2015,2013,105.4387153
France,PRICEINCOME,IDX2015,2014,102.7017208
France,PRICEINCOME,IDX2015,2015,100
France,PRICEINCOME,IDX2015,2016,99.45699433
France,PRICEINCOME,IDX2015,2017,100.3591333
France,PRICEINCOME,IDX2015,2018,100.8539542
France,PRICEINCOME,IDX2015,2019,101.1935346
France,PRICEINCOME,IDX2015,2020,106.1654601
France,PRICERENT,IDX2015,1970,60.48809699
France,PRICERENT,IDX2015,1971,58.21988698
France,PRICERENT,IDX2015,1972,61.92356981
France,PRICERENT,IDX2015,1973,63.74012848
France,PRICERENT,IDX2015,1974,68.66312077
France,PRICERENT,IDX2015,1975,68.18091919
France,PRICERENT,IDX2015,1976,69.12573014
France,PRICERENT,IDX2015,1977,72.04250472
France,PRICERENT,IDX2015,1978,73.18376254
France,PRICERENT,IDX2015,1979,74.6362931
France,PRICERENT,IDX2015,1980,79.46060046
France,PRICERENT,IDX2015,1981,79.19224419
France,PRICERENT,IDX2015,1982,75.09782765
France,PRICERENT,IDX2015,1983,70.61525445
France,PRICERENT,IDX2015,1984,66.63709076
France,PRICERENT,IDX2015,1985,66.37029637
France,PRICERENT,IDX2015,1986,67.73058595
France,PRICERENT,IDX2015,1987,70.39214379
France,PRICERENT,IDX2015,1988,72.86495652
France,PRICERENT,IDX2015,1989,75.14881236
France,PRICERENT,IDX2015,1990,76.92889887
France,PRICERENT,IDX2015,1991,75.78342696
France,PRICERENT,IDX2015,1992,70.69897032
France,PRICERENT,IDX2015,1993,67.16576078
France,PRICERENT,IDX2015,1994,65.12942711
France,PRICERENT,IDX2015,1995,60.97171878
France,PRICERENT,IDX2015,1996,59.09833948
France,PRICERENT,IDX2015,1997,58.05601086
France,PRICERENT,IDX2015,1998,58.05798458
France,PRICERENT,IDX2015,1999,60.99517626
France,PRICERENT,IDX2015,2000,66.40857411
France,PRICERENT,IDX2015,2001,71.38486386
France,PRICERENT,IDX2015,2002,75.6358814
France,PRICERENT,IDX2015,2003,82.35133268
France,PRICERENT,IDX2015,2004,92.12096384
France,PRICERENT,IDX2015,2005,102.6648363
France,PRICERENT,IDX2015,2006,111.1990783
France,PRICERENT,IDX2015,2007,114.8703049
France,PRICERENT,IDX2015,2008,113.4255381
France,PRICERENT,IDX2015,2009,103.2628195
France,PRICERENT,IDX2015,2010,106.8021264
France,PRICERENT,IDX2015,2011,111.82737
France,PRICERENT,IDX2015,2012,109.5006764
France,PRICERENT,IDX2015,2013,105.5595187
France,PRICERENT,IDX2015,2014,102.585349
France,PRICERENT,IDX2015,2015,100
France,PRICERENT,IDX2015,2016,100.59736
France,PRICERENT,IDX2015,2017,103.4420091
France,PRICERENT,IDX2015,2018,106.8884636
France,PRICERENT,IDX2015,2019,109.9369072
France,PRICERENT,IDX2015,2020,115.6256689
France,REAL,IDX2015,1970,41.90226655
France,REAL,IDX2015,1971,40.38313287
France,REAL,IDX2015,1972,42.89390159
France,REAL,IDX2015,1973,44.43025645
France,REAL,IDX2015,1974,45.88632571
France,REAL,IDX2015,1975,45.43657993
France,REAL,IDX2015,1976,47.61314389
France,REAL,IDX2015,1977,49.78943541
France,REAL,IDX2015,1978,50.6272781
France,REAL,IDX2015,1979,51.90853922
France,REAL,IDX2015,1980,55.16221068
France,REAL,IDX2015,1981,54.92070608
France,REAL,IDX2015,1982,51.62666031
France,REAL,IDX2015,1983,48.67425106
France,REAL,IDX2015,1984,45.95014388
France,REAL,IDX2015,1985,45.95944215
France,REAL,IDX2015,1986,48.20847845
France,REAL,IDX2015,1987,51.48160158
France,REAL,IDX2015,1988,55.04043031
France,REAL,IDX2015,1989,57.60594991
France,REAL,IDX2015,1990,60.17766566
France,REAL,IDX2015,1991,60.59041944
France,REAL,IDX2015,1992,57.92909514
France,REAL,IDX2015,1993,56.57878491
France,REAL,IDX2015,1994,55.89516336
France,REAL,IDX2015,1995,53.1837142
France,REAL,IDX2015,1996,51.83238208
France,REAL,IDX2015,1997,51.22094016
France,REAL,IDX2015,1998,52.1173706
France,REAL,IDX2015,1999,55.99489495
France,REAL,IDX2015,2000,59.53962298
France,REAL,IDX2015,2001,62.9963715
France,REAL,IDX2015,2002,67.86159187
France,REAL,IDX2015,2003,74.6614692
France,REAL,IDX2015,2004,84.08043616
France,REAL,IDX2015,2005,95.32854536
France,REAL,IDX2015,2006,104.5567411
France,REAL,IDX2015,2007,109.078238
France,REAL,IDX2015,2008,107.1393851
France,REAL,IDX2015,2009,101.0146042
France,REAL,IDX2015,2010,105.0123136
France,REAL,IDX2015,2011,109.2428481
France,REAL,IDX2015,2012,107.1353304
France,REAL,IDX2015,2013,104.2129759
France,REAL,IDX2015,2014,102.2118985
France,REAL,IDX2015,2015,100
France,REAL,IDX2015,2016,100.6832425
France,REAL,IDX2015,2017,102.8863743
France,REAL,IDX2015,2018,104.2770869
France,REAL,IDX2015,2019,106.8109828
France,REAL,IDX2015,2020,111.921628
France,RENT,IDX2015,1970,10.81492585
France,RENT,IDX2015,1971,11.44675115
France,RENT,IDX2015,1972,12.11643178
France,RENT,IDX2015,1973,13.08264739
France,RENT,IDX2015,1974,14.34449299
France,RENT,IDX2015,1975,15.98669429
France,RENT,IDX2015,1976,18.12642976
France,RENT,IDX2015,1977,19.89751964
France,RENT,IDX2015,1978,21.65328939
France,RENT,IDX2015,1979,24.14093028
France,RENT,IDX2015,1980,27.26400402
France,RENT,IDX2015,1981,30.93358734
France,RENT,IDX2015,1982,34.28052546
France,RENT,IDX2015,1983,37.65699882
France,RENT,IDX2015,1984,40.64719894
France,RENT,IDX2015,1985,43.32838146
France,RENT,IDX2015,1986,45.73463167
France,RENT,IDX2015,1987,48.34992114
France,RENT,IDX2015,1988,51.25605555
France,RENT,IDX2015,1989,53.99404105
France,RENT,IDX2015,1990,56.67130854
France,RENT,IDX2015,1991,59.47799962
France,RENT,IDX2015,1992,62.51969517
France,RENT,IDX2015,1993,65.22804792
France,RENT,IDX2015,1994,67.07723095
France,RENT,IDX2015,1995,68.83807824
France,RENT,IDX2015,1996,70.30642557
France,RENT,IDX2015,1997,71.3097665
France,RENT,IDX2015,1998,72.7264459
France,RENT,IDX2015,1999,74.01812175
France,RENT,IDX2015,2000,73.93312354
France,RENT,IDX2015,2001,74.20562583
France,RENT,IDX2015,2002,76.07480403
France,RENT,IDX2015,2003,78.18649177
France,RENT,IDX2015,2004,80.38651025
France,RENT,IDX2015,2005,83.28236957
France,RENT,IDX2015,2006,86.16322377
France,RENT,IDX2015,2007,88.8565814
France,RENT,IDX2015,2008,90.83993056
France,RENT,IDX2015,2009,92.68161603
France,RENT,IDX2015,2010,94.16412348
France,RENT,IDX2015,2011,95.27913284
France,RENT,IDX2015,2012,96.78498049
France,RENT,IDX2015,2013,98.33582602
France,RENT,IDX2015,2014,99.35833461
France,RENT,IDX2015,2015,100
France,RENT,IDX2015,2016,100.3250177
France,RENT,IDX2015,2017,100.5141693
France,RENT,IDX2015,2018,100.2491846
France,RENT,IDX2015,2019,100.6683456
France,RENT,IDX2015,2020,101.0566739
Germany,PRICEINCOME,IDX2015,1980,171.7621676
Germany,PRICEINCOME,IDX2015,1981,172.9207218
Germany,PRICEINCOME,IDX2015,1982,169.2652646
Germany,PRICEINCOME,IDX2015,1983,164.9863864
Germany,PRICEINCOME,IDX2015,1984,153.3270831
Germany,PRICEINCOME,IDX2015,1985,145.8294538
Germany,PRICEINCOME,IDX2015,1986,140.8326109
Germany,PRICEINCOME,IDX2015,1987,134.991126
Germany,PRICEINCOME,IDX2015,1988,130.8865166
Germany,PRICEINCOME,IDX2015,1989,127.7253767
Germany,PRICEINCOME,IDX2015,1990,128.0551464
Germany,PRICEINCOME,IDX2015,1991,125.717496
Germany,PRICEINCOME,IDX2015,1992,124.5210207
Germany,PRICEINCOME,IDX2015,1993,126.4644691
Germany,PRICEINCOME,IDX2015,1994,128.4294861
Germany,PRICEINCOME,IDX2015,1995,127.6225388
Germany,PRICEINCOME,IDX2015,1996,123.6376419
Germany,PRICEINCOME,IDX2015,1997,119.9171203
Germany,PRICEINCOME,IDX2015,1998,117.1524205
Germany,PRICEINCOME,IDX2015,1999,114.2603377
Germany,PRICEINCOME,IDX2015,2000,113.4628106
Germany,PRICEINCOME,IDX2015,2001,108.5683122
Germany,PRICEINCOME,IDX2015,2002,107.2767025
Germany,PRICEINCOME,IDX2015,2003,105.1684427
Germany,PRICEINCOME,IDX2015,2004,101.4814565
Germany,PRICEINCOME,IDX2015,2005,101.0354334
Germany,PRICEINCOME,IDX2015,2006,98.18633639
Germany,PRICEINCOME,IDX2015,2007,94.40927221
Germany,PRICEINCOME,IDX2015,2008,93.33262726
Germany,PRICEINCOME,IDX2015,2009,94.61645679
Germany,PRICEINCOME,IDX2015,2010,93.19199785
Germany,PRICEINCOME,IDX2015,2011,93.24620884
Germany,PRICEINCOME,IDX2015,2012,94.44780781
Germany,PRICEINCOME,IDX2015,2013,96.30992407
Germany,PRICEINCOME,IDX2015,2014,97.30074777
Germany,PRICEINCOME,IDX2015,2015,100
Germany,PRICEINCOME,IDX2015,2016,104.7249794
Germany,PRICEINCOME,IDX2015,2017,107.8528413
Germany,PRICEINCOME,IDX2015,2018,111.407356
Germany,PRICEINCOME,IDX2015,2019,114.6119863
Germany,PRICEINCOME,IDX2015,2020,122.7703981
Germany,PRICERENT,IDX2015,1970,134.611282
Germany,PRICERENT,IDX2015,1971,139.3853317
Germany,PRICERENT,IDX2015,1972,140.108552
Germany,PRICERENT,IDX2015,1973,141.6684632
Germany,PRICERENT,IDX2015,1974,144.8156993
Germany,PRICERENT,IDX2015,1975,138.9056605
Germany,PRICERENT,IDX2015,1976,135.3272023
Germany,PRICERENT,IDX2015,1977,138.1810445
Germany,PRICERENT,IDX2015,1978,143.901243
Germany,PRICERENT,IDX2015,1979,151.7046683
Germany,PRICERENT,IDX2015,1980,155.429394
Germany,PRICERENT,IDX2015,1981,159.1627135
Germany,PRICERENT,IDX2015,1982,153.071398
Germany,PRICERENT,IDX2015,1983,145.6124381
Germany,PRICERENT,IDX2015,1984,137.2653407
Germany,PRICERENT,IDX2015,1985,131.6621101
Germany,PRICERENT,IDX2015,1986,129.7304252
Germany,PRICERENT,IDX2015,1987,126.6409252
Germany,PRICERENT,IDX2015,1988,126.0585141
Germany,PRICERENT,IDX2015,1989,126.3043512
Germany,PRICERENT,IDX2015,1990,131.8147442
Germany,PRICERENT,IDX2015,1991,130.0854743
Germany,PRICERENT,IDX2015,1992,124.1820851
Germany,PRICERENT,IDX2015,1993,118.0179333
Germany,PRICERENT,IDX2015,1994,116.7223675
Germany,PRICERENT,IDX2015,1995,113.7405323
Germany,PRICERENT,IDX2015,1996,108.6710157
Germany,PRICERENT,IDX2015,1997,104.1729664
Germany,PRICERENT,IDX2015,1998,101.9835298
Germany,PRICERENT,IDX2015,1999,101.1544795
Germany,PRICERENT,IDX2015,2000,100.4223666
Germany,PRICERENT,IDX2015,2001,99.36689183
Germany,PRICERENT,IDX2015,2002,96.75344597
Germany,PRICERENT,IDX2015,2003,96.09192271
Germany,PRICERENT,IDX2015,2004,93.83092249
Germany,PRICERENT,IDX2015,2005,94.09261091
Germany,PRICERENT,IDX2015,2006,92.71871183
Germany,PRICERENT,IDX2015,2007,89.7075463
Germany,PRICERENT,IDX2015,2008,89.78807704
Germany,PRICERENT,IDX2015,2009,89.56626977
Germany,PRICERENT,IDX2015,2010,89.42983686
Germany,PRICERENT,IDX2015,2011,91.41458071
Germany,PRICERENT,IDX2015,2012,93.42989191
Germany,PRICERENT,IDX2015,2013,95.12029196
Germany,PRICERENT,IDX2015,2014,96.65563116
Germany,PRICERENT,IDX2015,2015,100
Germany,PRICERENT,IDX2015,2016,106.3192086
Germany,PRICERENT,IDX2015,2017,111.2813955
Germany,PRICERENT,IDX2015,2018,116.9326523
Germany,PRICERENT,IDX2015,2019,121.9259247
Germany,PRICERENT,IDX2015,2020,129.5348982
Germany,REAL,IDX2015,1970,102.213993
Germany,REAL,IDX2015,1971,106.2473737
Germany,REAL,IDX2015,1972,108.082956
Germany,REAL,IDX2015,1973,107.6108782
Germany,REAL,IDX2015,1974,106.8057987
Germany,REAL,IDX2015,1975,103.218704
Germany,REAL,IDX2015,1976,101.6576933
Germany,REAL,IDX2015,1977,104.479093
Germany,REAL,IDX2015,1978,109.9128977
Germany,REAL,IDX2015,1979,113.1115148
Germany,REAL,IDX2015,1980,113.9716013
Germany,REAL,IDX2015,1981,114.8536003
Germany,REAL,IDX2015,1982,110.434607
Germany,REAL,IDX2015,1983,107.3468576
Germany,REAL,IDX2015,1984,102.4420695
Germany,REAL,IDX2015,1985,99.80103012
Germany,REAL,IDX2015,1986,101.129988
Germany,REAL,IDX2015,1987,100.4102695
Germany,REAL,IDX2015,1988,100.2778991
Germany,REAL,IDX2015,1989,99.65079104
Germany,REAL,IDX2015,1990,104.3890704
Germany,REAL,IDX2015,1991,105.9940358
Germany,REAL,IDX2015,1992,107.1791088
Germany,REAL,IDX2015,1993,108.0454935
Germany,REAL,IDX2015,1994,110.1115725
Germany,REAL,IDX2015,1995,110.2633172
Germany,REAL,IDX2015,1996,108.0782226
Germany,REAL,IDX2015,1997,105.0031789
Germany,REAL,IDX2015,1998,103.7623227
Germany,REAL,IDX2015,1999,103.2248348
Germany,REAL,IDX2015,2000,102.744658
Germany,REAL,IDX2015,2001,100.7061587
Germany,REAL,IDX2015,2002,98.12858752
Germany,REAL,IDX2015,2003,97.07381941
Germany,REAL,IDX2015,2004,94.52077679
Germany,REAL,IDX2015,2005,94.66742599
Germany,REAL,IDX2015,2006,93.09884123
Germany,REAL,IDX2015,2007,89.43280508
Germany,REAL,IDX2015,2008,88.90440403
Germany,REAL,IDX2015,2009,89.56828936
Germany,REAL,IDX2015,2010,89.01817159
Germany,REAL,IDX2015,2011,90.5186767
Germany,REAL,IDX2015,2012,92.34390339
Germany,REAL,IDX2015,2013,93.95010228
Germany,REAL,IDX2015,2014,96.02609043
Germany,REAL,IDX2015,2015,100
Germany,REAL,IDX2015,2016,106.771405
Germany,REAL,IDX2015,2017,111.6201944
Germany,REAL,IDX2015,2018,117.3135864
Germany,REAL,IDX2015,2019,122.4790567
Germany,REAL,IDX2015,2020,131.1407845
Germany,RENT,IDX2015,1960,13.54685518
Germany,RENT,IDX2015,1961,14.71371295
Germany,RENT,IDX2015,1962,15.0637723
Germany,RENT,IDX2015,1963,15.88963921
Germany,RENT,IDX2015,1964,16.80044993
Germany,RENT,IDX2015,1965,17.72541332
Germany,RENT,IDX2015,1966,19.12230822
Germany,RENT,IDX2015,1967,20.42481833
Germany,RENT,IDX2015,1968,21.91608795
Germany,RENT,IDX2015,1969,23.31770209
Germany,RENT,IDX2015,1970,24.35593227
Germany,RENT,IDX2015,1971,25.82832745
Germany,RENT,IDX2015,1972,27.35264182
Germany,RENT,IDX2015,1973,28.933577
Germany,RENT,IDX2015,1974,30.33991037
Germany,RENT,IDX2015,1975,32.24176139
Germany,RENT,IDX2015,1976,33.82269908
Germany,RENT,IDX2015,1977,34.96475504
Germany,RENT,IDX2015,1978,36.00770698
Germany,RENT,IDX2015,1979,37.16391311
Germany,RENT,IDX2015,1980,39.01857173
Germany,RENT,IDX2015,1981,40.75052508
Germany,RENT,IDX2015,1982,42.80810848
Germany,RENT,IDX2015,1983,45.11580906
Germany,RENT,IDX2015,1984,46.82417125
Germany,RENT,IDX2015,1985,48.27769199
Germany,RENT,IDX2015,1986,49.12715259
Germany,RENT,IDX2015,1987,49.90582711
Germany,RENT,IDX2015,1988,50.99596893
Germany,RENT,IDX2015,1989,52.5391527
Germany,RENT,IDX2015,1990,54.30414828
Germany,RENT,IDX2015,1991,57.57358709
Germany,RENT,IDX2015,1992,63.51326474
Germany,RENT,IDX2015,1993,70.04786106
Germany,RENT,IDX2015,1994,73.75656417
Germany,RENT,IDX2015,1995,76.8210025
Germany,RENT,IDX2015,1996,79.3217875
Germany,RENT,IDX2015,1997,81.2755275
Germany,RENT,IDX2015,1998,82.268025
Germany,RENT,IDX2015,1999,83.0260775
Germany,RENT,IDX2015,2000,84.018575
Germany,RENT,IDX2015,2001,84.9641825
Germany,RENT,IDX2015,2002,86.120795
Germany,RENT,IDX2015,2003,87.050775
Germany,RENT,IDX2015,2004,87.738495
Germany,RENT,IDX2015,2005,88.5825075
Germany,RENT,IDX2015,2006,89.54375
Germany,RENT,IDX2015,2007,90.56751
Germany,RENT,IDX2015,2008,91.7163025
Germany,RENT,IDX2015,2009,92.693175
Germany,RENT,IDX2015,2010,93.78727
Germany,RENT,IDX2015,2011,94.9516975
Germany,RENT,IDX2015,2012,96.084865
Germany,RENT,IDX2015,2013,97.3508875
Germany,RENT,IDX2015,2014,98.8044675
Germany,RENT,IDX2015,2015,100
Germany,RENT,IDX2015,2016,101.133325
Germany,RENT,IDX2015,2017,102.53335
Germany,RENT,IDX2015,2018,104.058325
Germany,RENT,IDX2015,2019,105.558325
Germany,RENT,IDX2015,2020,107.05835
Greece,PRICEINCOME,IDX2015,1997,83.58912692
Greece,PRICEINCOME,IDX2015,1998,88.9907173
Greece,PRICEINCOME,IDX2015,1999,95.16674641
Greece,PRICEINCOME,IDX2015,2000,102.7135028
Greece,PRICEINCOME,IDX2015,2001,111.2385913
Greece,PRICEINCOME,IDX2015,2002,118.6384631
Greece,PRICEINCOME,IDX2015,2003,113.7283748
Greece,PRICEINCOME,IDX2015,2004,108.5967337
Greece,PRICEINCOME,IDX2015,2005,118.2427078
Greece,PRICEINCOME,IDX2015,2006,122.9139767
Greece,PRICEINCOME,IDX2015,2007,122.7838298
Greece,PRICEINCOME,IDX2015,2008,118.4939576
Greece,PRICEINCOME,IDX2015,2009,111.5804228
Greece,PRICEINCOME,IDX2015,2010,118.4089293
Greece,PRICEINCOME,IDX2015,2011,124.4548178
Greece,PRICEINCOME,IDX2015,2012,123.3290118
Greece,PRICEINCOME,IDX2015,2013,116.9566246
Greece,PRICEINCOME,IDX2015,2014,106.2454628
Greece,PRICEINCOME,IDX2015,2015,100
Greece,PRICEINCOME,IDX2015,2016,99.73626428
Greece,PRICEINCOME,IDX2015,2017,96.47782498
Greece,PRICEINCOME,IDX2015,2018,96.35965169
Greece,PRICEINCOME,IDX2015,2019,98.95284404
Greece,PRICEINCOME,IDX2015,2020,103.3904868
Greece,PRICERENT,IDX2015,1997,91.82009918
Greece,PRICERENT,IDX2015,1998,98.68685058
Greece,PRICERENT,IDX2015,1999,102.8216044
Greece,PRICERENT,IDX2015,2000,109.4048837
Greece,PRICERENT,IDX2015,2001,120.397076
Greece,PRICERENT,IDX2015,2002,130.6291217
Greece,PRICERENT,IDX2015,2003,130.888722
Greece,PRICERENT,IDX2015,2004,127.1283323
Greece,PRICERENT,IDX2015,2005,135.2148423
Greece,PRICERENT,IDX2015,2006,146.3814045
Greece,PRICERENT,IDX2015,2007,148.714018
Greece,PRICERENT,IDX2015,2008,145.2569336
Greece,PRICERENT,IDX2015,2009,134.1529733
Greece,PRICERENT,IDX2015,2010,125.2283478
Greece,PRICERENT,IDX2015,2011,117.3226658
Greece,PRICERENT,IDX2015,2012,105.6978763
Greece,PRICERENT,IDX2015,2013,101.0419569
Greece,PRICERENT,IDX2015,2014,100.7083307
Greece,PRICERENT,IDX2015,2015,100
Greece,PRICERENT,IDX2015,2016,100.211869
Greece,PRICERENT,IDX2015,2017,101.3881493
Greece,PRICERENT,IDX2015,2018,106.6542662
Greece,PRICERENT,IDX2015,2019,114.5054496
Greece,PRICERENT,IDX2015,2020,119.7921024
Greece,REAL,IDX2015,1997,82.58518042
Greece,REAL,IDX2015,1998,96.2464068
Greece,REAL,IDX2015,1999,100.4321975
Greece,REAL,IDX2015,2000,111.1828035
Greece,REAL,IDX2015,2001,125.2150802
Greece,REAL,IDX2015,2002,139.4835166
Greece,REAL,IDX2015,2003,143.4157799
Greece,REAL,IDX2015,2004,142.0263075
Greece,REAL,IDX2015,2005,152.9424474
Greece,REAL,IDX2015,2006,167.3918746
Greece,REAL,IDX2015,2007,171.5548427
Greece,REAL,IDX2015,2008,166.8093066
Greece,REAL,IDX2015,2009,158.1270413
Greece,REAL,IDX2015,2010,151.7634204
Greece,REAL,IDX2015,2011,139.2695172
Greece,REAL,IDX2015,2012,121.7208027
Greece,REAL,IDX2015,2013,110.3237391
Greece,REAL,IDX2015,2014,104.0255385
Greece,REAL,IDX2015,2015,100
Greece,REAL,IDX2015,2016,98.47280962
Greece,REAL,IDX2015,2017,96.96432349
Greece,REAL,IDX2015,2018,98.762464
Greece,REAL,IDX2015,2019,105.8307322
Greece,REAL,IDX2015,2020,112.1844743
Greece,RENT,IDX2015,1989,20.65108345
Greece,RENT,IDX2015,1990,24.55729566
Greece,RENT,IDX2015,1991,31.81660761
Greece,RENT,IDX2015,1992,38.05580465
Greece,RENT,IDX2015,1993,46.28838903
Greece,RENT,IDX2015,1994,53.13283852
Greece,RENT,IDX2015,1995,59.29934305
Greece,RENT,IDX2015,1996,65.3556051
Greece,RENT,IDX2015,1997,70.26330973
Greece,RENT,IDX2015,1998,74.76705939
Greece,RENT,IDX2015,1999,78.14533914
Greece,RENT,IDX2015,2000,81.19728391
Greece,RENT,IDX2015,2001,84.41069367
Greece,RENT,IDX2015,2002,88.58512336
Greece,RENT,IDX2015,2003,93.20130051
Greece,RENT,IDX2015,2004,98.17039014
Greece,RENT,IDX2015,2005,102.3319673
Greece,RENT,IDX2015,2006,106.798942
Greece,RENT,IDX2015,2007,111.6576666
Greece,RENT,IDX2015,2008,115.9977663
Greece,RENT,IDX2015,2009,120.196566
Greece,RENT,IDX2015,2010,123.1350908
Greece,RENT,IDX2015,2011,124.1634157
Greece,RENT,IDX2015,2012,121.5808409
Greece,RENT,IDX2015,2013,113.3293415
Greece,RENT,IDX2015,2014,104.6372672
Greece,RENT,IDX2015,2015,100
Greece,RENT,IDX2015,2016,97.3881427
Greece,RENT,IDX2015,2017,95.22417536
Greece,RENT,IDX2015,2018,92.16403309
Greece,RENT,IDX2015,2019,92.16403309
Greece,RENT,IDX2015,2020,92.16403309
Hungary,PRICEINCOME,IDX2015,2007,132.4504483
Hungary,PRICEINCOME,IDX2015,2008,130.9038305
Hungary,PRICEINCOME,IDX2015,2009,124.1999844
Hungary,PRICEINCOME,IDX2015,2010,117.7243437
Hungary,PRICEINCOME,IDX2015,2011,105.5500194
Hungary,PRICEINCOME,IDX2015,2012,99.12460368
Hungary,PRICEINCOME,IDX2015,2013,92.9039811
Hungary,PRICEINCOME,IDX2015,2014,92.38563065
Hungary,PRICEINCOME,IDX2015,2015,100
Hungary,PRICEINCOME,IDX2015,2016,107.340072
Hungary,PRICEINCOME,IDX2015,2017,111.3732321
Hungary,PRICEINCOME,IDX2015,2018,114.9289967
Hungary,PRICEINCOME,IDX2015,2019,125.3984763
Hungary,PRICEINCOME,IDX2015,2020,126.5804982
Hungary,PRICERENT,IDX2015,2007,131.4290552
Hungary,PRICERENT,IDX2015,2008,123.5050857
Hungary,PRICERENT,IDX2015,2009,109.7666014
Hungary,PRICERENT,IDX2015,2010,103.5007719
Hungary,PRICERENT,IDX2015,2011,98.14589557
Hungary,PRICERENT,IDX2015,2012,91.02132527
Hungary,PRICERENT,IDX2015,2013,86.90342546
Hungary,PRICERENT,IDX2015,2014,90.26364291
Hungary,PRICERENT,IDX2015,2015,100
Hungary,PRICERENT,IDX2015,2016,107.7723845
Hungary,PRICERENT,IDX2015,2017,117.361842
Hungary,PRICERENT,IDX2015,2018,127.7331041
Hungary,PRICERENT,IDX2015,2019,136.6389756
Hungary,PRICERENT,IDX2015,2020,137.462079
Hungary,REAL,IDX2015,2007,127.606692
Hungary,REAL,IDX2015,2008,123.5407177
Hungary,REAL,IDX2015,2009,112.3397265
Hungary,REAL,IDX2015,2010,106.0579927
Hungary,REAL,IDX2015,2011,99.09054481
Hungary,REAL,IDX2015,2012,90.29037167
Hungary,REAL,IDX2015,2013,86.46009592
Hungary,REAL,IDX2015,2014,88.90303867
Hungary,REAL,IDX2015,2015,100
Hungary,REAL,IDX2015,2016,112.2611584
Hungary,REAL,IDX2015,2017,121.9387279
Hungary,REAL,IDX2015,2018,134.9500917
Hungary,REAL,IDX2015,2019,151.2277396
Hungary,REAL,IDX2015,2020,153.6705688
Hungary,RENT,IDX2015,2000,41.56142835
Hungary,RENT,IDX2015,2001,48.77846762
Hungary,RENT,IDX2015,2002,54.49663205
Hungary,RENT,IDX2015,2003,58.55068664
Hungary,RENT,IDX2015,2004,64.27475107
Hungary,RENT,IDX2015,2005,67.09547079
Hungary,RENT,IDX2015,2006,69.92209801
Hungary,RENT,IDX2015,2007,75.28029497
Hungary,RENT,IDX2015,2008,82.0429518
Hungary,RENT,IDX2015,2009,87.53097125
Hungary,RENT,IDX2015,2010,90.54053095
Hungary,RENT,IDX2015,2011,92.21644078
Hungary,RENT,IDX2015,2012,95.75710042
Hungary,RENT,IDX2015,2013,97.71036523
Hungary,RENT,IDX2015,2014,98.0172252
Hungary,RENT,IDX2015,2015,100
Hungary,RENT,IDX2015,2016,105.2342645
Hungary,RENT,IDX2015,2017,108.4373642
Hungary,RENT,IDX2015,2018,113.9088636
Hungary,RENT,IDX2015,2019,124.6075625
Hungary,RENT,IDX2015,2020,129.936237
Iceland,PRICEINCOME,IDX2015,2005,107.5017004
Iceland,PRICEINCOME,IDX2015,2006,111.2480471
Iceland,PRICEINCOME,IDX2015,2007,102.8233177
Iceland,PRICEINCOME,IDX2015,2008,96.04645673
Iceland,PRICEINCOME,IDX2015,2009,91.81087098
Iceland,PRICEINCOME,IDX2015,2010,100
Iceland,PRICEINCOME,IDX2015,2011,95.279452
Iceland,PRICEINCOME,IDX2015,2012,93.37744515
Iceland,PRICEINCOME,IDX2015,2013,94.20273103
Iceland,PRICEINCOME,IDX2015,2014,96.14411187
Iceland,PRICERENT,IDX2015,2001,109.426272
Iceland,PRICERENT,IDX2015,2002,106.1061869
Iceland,PRICERENT,IDX2015,2003,107.7259527
Iceland,PRICERENT,IDX2015,2004,110.3222634
Iceland,PRICERENT,IDX2015,2005,133.4003771
Iceland,PRICERENT,IDX2015,2006,144.076115
Iceland,PRICERENT,IDX2015,2007,142.39494
Iceland,PRICERENT,IDX2015,2008,130.1496317
Iceland,PRICERENT,IDX2015,2009,101.0767574
Iceland,PRICERENT,IDX2015,2010,94.91253326
Iceland,PRICERENT,IDX2015,2011,94.63703302
Iceland,PRICERENT,IDX2015,2012,95.6640859
Iceland,PRICERENT,IDX2015,2013,94.21741523
Iceland,PRICERENT,IDX2015,2014,96.00580237
Iceland,PRICERENT,IDX2015,2015,100
Iceland,PRICERENT,IDX2015,2016,105.1888541
Iceland,PRICERENT,IDX2015,2017,121.0909083
Iceland,PRICERENT,IDX2015,2018,124.7078889
Iceland,PRICERENT,IDX2015,2019,123.2038993
Iceland,PRICERENT,IDX2015,2020,126.6307014
Iceland,REAL,IDX2015,2001,73.973911
Iceland,REAL,IDX2015,2002,73.5440148
Iceland,REAL,IDX2015,2003,81.25533583
Iceland,REAL,IDX2015,2004,86.83328056
Iceland,REAL,IDX2015,2005,110.1213088
Iceland,REAL,IDX2015,2006,119.9435218
Iceland,REAL,IDX2015,2007,125.2440925
Iceland,REAL,IDX2015,2008,116.2214462
Iceland,REAL,IDX2015,2009,90.751675
Iceland,REAL,IDX2015,2010,84.63954366
Iceland,REAL,IDX2015,2011,85.42774037
Iceland,REAL,IDX2015,2012,86.28876408
Iceland,REAL,IDX2015,2013,88.00143644
