Suburb,Month,Year,avg_price
PRESTON,12,2016,863873.86
PRESTON,2,2017,664166.67
PRESTON,3,2017,866035.45
PRESTON,4,2017,950992.92
PRESTON,5,2017,889880
PRESTON,6,2017,928745.25
PRESTON,7,2017,846219.14
PRESTON,8,2017,932236.53
PRESTON,9,2017,810251.89
PRINCES HILL,5,2016,1908000
PRINCES HILL,11,2016,1712000
PRINCES HILL,5,2017,1550000
PRINCES HILL,6,2017,1900000
PRINCES HILL,7,2017,1930000
PRINCES HILL,8,2017,1632000
PRINCES HILL,9,2017,1908000
RESERVOIR,4,2016,601525.67
RESERVOIR,5,2016,630947.05
RESERVOIR,6,2016,611878.3
RESERVOIR,7,2016,625391.53
RESERVOIR,8,2016,620756.56
RESERVOIR,9,2016,643248.37
RESERVOIR,10,2016,649052.68
RESERVOIR,11,2016,674621.44
RESERVOIR,12,2016,632057.04
RESERVOIR,2,2017,647686.68
RESERVOIR,3,2017,746401.6
RESERVOIR,4,2017,719100
RESERVOIR,5,2017,697829.48
RESERVOIR,6,2017,754593.97
RESERVOIR,7,2017,720217.34
RESERVOIR,8,2017,742418.09
RESERVOIR,9,2017,762333.53
RICHMOND,2,2016,986945
RICHMOND,4,2016,1223453.67
RICHMOND,5,2016,1054692.59
RICHMOND,6,2016,1000376.48
RICHMOND,7,2016,951538.6
RICHMOND,8,2016,1021920.54
RICHMOND,9,2016,1057379.77
RICHMOND,10,2016,1007617.8
RICHMOND,11,2016,1058908.05
RICHMOND,12,2016,1360380.07
RICHMOND,2,2017,1224125
RICHMOND,3,2017,1148725
RICHMOND,4,2017,1016730.47
RICHMOND,5,2017,1062432.48
RICHMOND,6,2017,1053344.96
RICHMOND,7,2017,1036717.29
RICHMOND,8,2017,1135360.94
RICHMOND,9,2017,1211970.74
RIDDELLS CREEK,6,2017,892250
RINGWOOD,5,2017,938066.67
RINGWOOD,6,2017,854331.8
RINGWOOD,7,2017,994046.55
RINGWOOD,8,2017,871317.67
RINGWOOD,9,2017,954216.58
RINGWOOD EAST,5,2017,609000
RINGWOOD EAST,6,2017,1010025
RINGWOOD EAST,7,2017,933354.17
RINGWOOD EAST,8,2017,969000
RINGWOOD EAST,9,2017,935531.25
RINGWOOD NORTH,5,2017,957500
RINGWOOD NORTH,6,2017,820333.33
RINGWOOD NORTH,7,2017,927500
RINGWOOD NORTH,8,2017,888500
RINGWOOD NORTH,9,2017,1099933.2
RIPPONLEA,5,2016,562500
RIPPONLEA,6,2016,755000
RIPPONLEA,11,2016,861333.33
RIPPONLEA,3,2017,609125
RIPPONLEA,6,2017,1005000
RIPPONLEA,7,2017,558500
RIPPONLEA,9,2017,655000
ROSANNA,4,2016,705000
ROSANNA,5,2016,869553.84
ROSANNA,6,2016,924691.17
ROSANNA,7,2016,907617.25
ROSANNA,8,2016,1005933.63
ROSANNA,9,2016,944647.58
ROSANNA,10,2016,710323.5
ROSANNA,11,2016,1016248.89
ROSANNA,12,2016,897696.57
ROSANNA,2,2017,856750
ROSANNA,3,2017,839208.25
ROSANNA,4,2017,970895.75
ROSANNA,5,2017,1072289.33
ROSANNA,6,2017,861933.43
ROSANNA,7,2017,1047893.8
ROSANNA,8,2017,1150710.4
ROSANNA,9,2017,1136775.17
ROWVILLE,6,2017,940700
ROWVILLE,7,2017,881918.44
ROWVILLE,8,2017,937500
ROWVILLE,9,2017,941750
ROXBURGH PARK,5,2017,582389
ROXBURGH PARK,6,2017,478812.5
ROXBURGH PARK,7,2017,463028.57
ROXBURGH PARK,8,2017,510250
ROXBURGH PARK,9,2017,494503.42
SANDHURST,6,2017,645000
SANDHURST,9,2017,665000
SANDRINGHAM,5,2017,1183721.2
SANDRINGHAM,6,2017,1646714.29
SANDRINGHAM,7,2017,1177785.71
SANDRINGHAM,8,2017,1695339.29
SANDRINGHAM,9,2017,1775925
SCORESBY,5,2017,898450
SCORESBY,6,2017,916750
SCORESBY,7,2017,1053333.33
SCORESBY,8,2017,880000
SCORESBY,9,2017,956000
SEABROOK,6,2017,515000
SEABROOK,7,2017,632500
SEAFORD,5,2017,775666.67
SEAFORD,6,2017,721500
SEAFORD,7,2017,704697
SEAFORD,8,2017,575666.67
SEAFORD,9,2017,770000
SEAHOLME,4,2016,1050000
SEAHOLME,5,2016,950000
SEAHOLME,6,2016,925000
SEAHOLME,8,2016,860000
SEAHOLME,9,2016,1415000
SEAHOLME,2,2017,2000000
SEAHOLME,6,2017,1360000
SEDDON,4,2016,1062184.8
SEDDON,5,2016,1028598.5
SEDDON,6,2016,1025419.67
SEDDON,7,2016,825500
SEDDON,8,2016,764333.33
SEDDON,9,2016,774166.67
SEDDON,10,2016,974251.8
SEDDON,11,2016,1072654
SEDDON,12,2016,1073212
SEDDON,2,2017,1046462
SEDDON,3,2017,1092820.67
SEDDON,5,2017,921151.55
SEDDON,6,2017,1058543.17
SEDDON,7,2017,857750
SEDDON,8,2017,1420600
SEDDON,9,2017,924600
SKYE,6,2017,555698
SKYE,7,2017,640000
SOUTH KINGSVILLE,4,2016,915000
SOUTH KINGSVILLE,6,2016,827416.67
SOUTH KINGSVILLE,7,2016,420000
SOUTH KINGSVILLE,8,2016,583000
SOUTH KINGSVILLE,9,2016,704479.33
SOUTH KINGSVILLE,11,2016,726239.67
SOUTH KINGSVILLE,2,2017,508000
SOUTH KINGSVILLE,3,2017,922500
SOUTH KINGSVILLE,4,2017,632179.75
SOUTH KINGSVILLE,5,2017,851200
SOUTH KINGSVILLE,6,2017,790000
SOUTH KINGSVILLE,7,2017,730000
SOUTH KINGSVILLE,8,2017,922500
SOUTH KINGSVILLE,9,2017,1124000
SOUTH MELBOURNE,4,2016,1171400
SOUTH MELBOURNE,5,2016,1228115.58
SOUTH MELBOURNE,6,2016,1189340.33
SOUTH MELBOURNE,7,2016,625000
SOUTH MELBOURNE,8,2016,1060919
SOUTH MELBOURNE,9,2016,1331613.91
SOUTH MELBOURNE,10,2016,1414333.33
SOUTH MELBOURNE,11,2016,1134971.1
SOUTH MELBOURNE,12,2016,1449926.44
SOUTH MELBOURNE,2,2017,1325000
SOUTH MELBOURNE,3,2017,1248483.86
SOUTH MELBOURNE,4,2017,1013954.9
SOUTH MELBOURNE,5,2017,1903298.71
SOUTH MELBOURNE,6,2017,1351947.1
SOUTH MELBOURNE,7,2017,1608639.67
SOUTH MELBOURNE,8,2017,1655384.09
SOUTH MELBOURNE,9,2017,1090769.23
SOUTH MORANG,5,2017,380000
SOUTH MORANG,6,2017,655388.89
SOUTH MORANG,7,2017,653772.68
SOUTH MORANG,8,2017,595819.67
SOUTH MORANG,9,2017,609156.42
SOUTH YARRA,4,2016,997781
SOUTH YARRA,5,2016,953398.27
SOUTH YARRA,6,2016,900420.68
SOUTH YARRA,7,2016,542375
SOUTH YARRA,8,2016,936750.71
SOUTH YARRA,9,2016,1044268.82
SOUTH YARRA,10,2016,1225128.79
SOUTH YARRA,11,2016,1413514.7
SOUTH YARRA,12,2016,1065170.61
SOUTH YARRA,2,2017,935649.62
SOUTH YARRA,3,2017,1176965.96
SOUTH YARRA,4,2017,1147788.77
SOUTH YARRA,5,2017,1257740.48
SOUTH YARRA,6,2017,1071551.72
SOUTH YARRA,7,2017,844384.24
SOUTH YARRA,8,2017,778624.92
SOUTH YARRA,9,2017,1074007.7
SOUTHBANK,2,2016,423500
SOUTHBANK,4,2016,644666.67
SOUTHBANK,5,2016,638814.89
SOUTHBANK,6,2016,620600
SOUTHBANK,7,2016,661250
SOUTHBANK,8,2016,513229.25
SOUTHBANK,9,2016,672800
SOUTHBANK,11,2016,832000
SOUTHBANK,2,2017,527208.5
SOUTHBANK,3,2017,554875
SOUTHBANK,4,2017,560000
SOUTHBANK,5,2017,594854.25
SOUTHBANK,6,2017,573569.5
SOUTHBANK,7,2017,665708.5
SOUTHBANK,8,2017,612208.5
SOUTHBANK,9,2017,487750
SPOTSWOOD,4,2016,831000
SPOTSWOOD,5,2016,832500
SPOTSWOOD,6,2016,977333.33
SPOTSWOOD,7,2016,1016000
SPOTSWOOD,8,2016,863250
SPOTSWOOD,9,2016,948750
SPOTSWOOD,10,2016,850000
SPOTSWOOD,11,2016,978240
SPOTSWOOD,12,2016,1130600
SPOTSWOOD,2,2017,968000
SPOTSWOOD,3,2017,760875
SPOTSWOOD,4,2017,786666.67
SPOTSWOOD,5,2017,1021457.2
SPOTSWOOD,6,2017,750643
SPOTSWOOD,7,2017,997000
SPOTSWOOD,8,2017,782833.33
SPOTSWOOD,9,2017,1240000
SPRINGVALE,5,2017,784050
SPRINGVALE,6,2017,692333.33
SPRINGVALE,7,2017,780092.86
SPRINGVALE,8,2017,784050
SPRINGVALE,9,2017,735500
SPRINGVALE SOUTH,7,2017,712500
SPRINGVALE SOUTH,8,2017,750000
SPRINGVALE SOUTH,9,2017,725000
ST ALBANS,5,2017,674112.4
ST ALBANS,6,2017,553573.67
ST ALBANS,7,2017,592040.14
ST ALBANS,8,2017,580360.46
ST ALBANS,9,2017,605042.88
ST HELENA,5,2017,1387000
ST HELENA,7,2017,805000
ST HELENA,9,2017,897000
ST KILDA,2,2016,694391
ST KILDA,4,2016,532375
ST KILDA,5,2016,675118.72
ST KILDA,6,2016,724355.04
ST KILDA,7,2016,671282.25
ST KILDA,8,2016,623538.46
ST KILDA,9,2016,1111376.04
ST KILDA,10,2016,630916.67
ST KILDA,11,2016,892935.85
ST KILDA,12,2016,1079626.78
ST KILDA,2,2017,841853.23
ST KILDA,3,2017,1249102.39
ST KILDA,4,2017,966837.2
ST KILDA,5,2017,885175.67
ST KILDA,6,2017,901306.4
ST KILDA,7,2017,566977
ST KILDA,8,2017,809627.64
ST KILDA,9,2017,1058714.65
STRATHMORE,2,2016,1500000
STRATHMORE,4,2016,1021250
STRATHMORE,5,2016,1177857.14
STRATHMORE,6,2016,1138635
STRATHMORE,7,2016,1119098
STRATHMORE,8,2016,1073382.8
STRATHMORE,9,2016,1169248.33
STRATHMORE,10,2016,1014531.67
STRATHMORE,11,2016,1385833.33
STRATHMORE,12,2016,1259698
STRATHMORE,2,2017,1276333.33
STRATHMORE,3,2017,1137500
STRATHMORE,4,2017,1002282.86
STRATHMORE,5,2017,1062425.5
STRATHMORE,6,2017,1289750
STRATHMORE,7,2017,1109070
STRATHMORE,8,2017,1643200
STRATHMORE,9,2017,1213855.56
STRATHMORE HEIGHTS,5,2016,853333.33
STRATHMORE HEIGHTS,6,2016,655000
STRATHMORE HEIGHTS,8,2016,780000
STRATHMORE HEIGHTS,9,2016,1260000
STRATHMORE HEIGHTS,11,2016,931999
STRATHMORE HEIGHTS,8,2017,1000000
SUNBURY,5,2017,477500
SUNBURY,6,2017,510010.86
SUNBURY,7,2017,490509.5
SUNBURY,8,2017,545552.36
SUNBURY,9,2017,549118.42
SUNSHINE,4,2016,643202.33
SUNSHINE,5,2016,635192.31
SUNSHINE,6,2016,599100
SUNSHINE,7,2016,598163.5
SUNSHINE,8,2016,708521.67
SUNSHINE,9,2016,575990.75
SUNSHINE,10,2016,725928.57
SUNSHINE,11,2016,698900.37
SUNSHINE,12,2016,757875.71
SUNSHINE,2,2017,779267.83
SUNSHINE,3,2017,788227.27
SUNSHINE,4,2017,752508.92
SUNSHINE,5,2017,907000
SUNSHINE,6,2017,750592.13
SUNSHINE,7,2017,744125
SUNSHINE,8,2017,695000
SUNSHINE,9,2017,733510
SUNSHINE NORTH,4,2016,689240
SUNSHINE NORTH,5,2016,631597.64
SUNSHINE NORTH,6,2016,568802.5
SUNSHINE NORTH,7,2016,539614.8
SUNSHINE NORTH,8,2016,596222.22
SUNSHINE NORTH,9,2016,596400
SUNSHINE NORTH,10,2016,599300
SUNSHINE NORTH,11,2016,724560
SUNSHINE NORTH,12,2016,668000
SUNSHINE NORTH,2,2017,611858
SUNSHINE NORTH,3,2017,649428.57
SUNSHINE NORTH,4,2017,622762.33
SUNSHINE NORTH,5,2017,672168
SUNSHINE NORTH,6,2017,625771.5
SUNSHINE NORTH,7,2017,581092.57
SUNSHINE NORTH,8,2017,559166.67
SUNSHINE NORTH,9,2017,648847.73
SUNSHINE WEST,4,2016,511025.67
SUNSHINE WEST,5,2016,549870.33
SUNSHINE WEST,6,2016,488100
SUNSHINE WEST,7,2016,581769.25
SUNSHINE WEST,8,2016,512188.82
SUNSHINE WEST,9,2016,521187.5
SUNSHINE WEST,10,2016,627019.25
SUNSHINE WEST,11,2016,571965.13
SUNSHINE WEST,12,2016,556230.78
SUNSHINE WEST,2,2017,726000
SUNSHINE WEST,3,2017,622644
SUNSHINE WEST,4,2017,556107.7
SUNSHINE WEST,5,2017,577240
SUNSHINE WEST,6,2017,557122.13
SUNSHINE WEST,7,2017,636980.79
SUNSHINE WEST,8,2017,616400
SUNSHINE WEST,9,2017,600628.22
SURREY HILLS,1,2016,1009000
SURREY HILLS,2,2016,930000
SURREY HILLS,4,2016,1551058.29
SURREY HILLS,5,2016,1454219.33
SURREY HILLS,6,2016,1637938.46
SURREY HILLS,7,2016,2050000
SURREY HILLS,8,2016,1912330.78
SURREY HILLS,9,2016,1573744.25
SURREY HILLS,10,2016,1480631.27
SURREY HILLS,11,2016,1470710.8
SURREY HILLS,12,2016,1719993.78
SURREY HILLS,2,2017,1346410.33
SURREY HILLS,3,2017,1500549
SURREY HILLS,4,2017,1985639
SURREY HILLS,5,2017,1526840.93
SURREY HILLS,6,2017,1657243.17
SURREY HILLS,7,2017,1587888.89
SURREY HILLS,8,2017,1869347.06
SURREY HILLS,9,2017,1760641
SYDENHAM,6,2017,471000
SYDENHAM,7,2017,590420
SYDENHAM,8,2017,629750
SYDENHAM,9,2017,580000
TARNEIT,5,2017,505000
TARNEIT,6,2017,550750
TARNEIT,7,2017,531872.18
TARNEIT,8,2017,496500
TARNEIT,9,2017,512312.5
TAYLORS HILL,5,2017,645000
TAYLORS HILL,6,2017,619000
TAYLORS HILL,7,2017,595250
TAYLORS HILL,8,2017,726000
TAYLORS HILL,9,2017,728333.33
TAYLORS LAKES,5,2017,971000
TAYLORS LAKES,6,2017,750065.67
TAYLORS LAKES,7,2017,658409.09
TAYLORS LAKES,8,2017,578000
TAYLORS LAKES,9,2017,722714.29
TEMPLESTOWE,5,2017,1783571
TEMPLESTOWE,6,2017,1552300
TEMPLESTOWE,7,2017,1345300
TEMPLESTOWE,8,2017,1604015.39
TEMPLESTOWE,9,2017,1514971.38
TEMPLESTOWE LOWER,4,2016,1115440
TEMPLESTOWE LOWER,5,2016,1087093.69
TEMPLESTOWE LOWER,6,2016,997013.93
TEMPLESTOWE LOWER,7,2016,1289750
TEMPLESTOWE LOWER,8,2016,1115637.18
TEMPLESTOWE LOWER,9,2016,1104582.1
TEMPLESTOWE LOWER,10,2016,945400
TEMPLESTOWE LOWER,11,2016,1234829.41
TEMPLESTOWE LOWER,12,2016,1014106.25
TEMPLESTOWE LOWER,2,2017,923084.83
TEMPLESTOWE LOWER,3,2017,1153133
TEMPLESTOWE LOWER,4,2017,1376511.11
TEMPLESTOWE LOWER,5,2017,1261579.86
TEMPLESTOWE LOWER,6,2017,1139850
TEMPLESTOWE LOWER,7,2017,1305688.63
TEMPLESTOWE LOWER,8,2017,1239328.57
TEMPLESTOWE LOWER,9,2017,1356000
THE BASIN,7,2017,514100
THE BASIN,8,2017,610000
THE BASIN,9,2017,700000
THOMASTOWN,5,2017,656250
THOMASTOWN,6,2017,649083.33
THOMASTOWN,7,2017,607449.25
THOMASTOWN,8,2017,592597
THOMASTOWN,9,2017,614883.2
THORNBURY,2,2016,1225000
THORNBURY,4,2016,883916.67
THORNBURY,5,2016,959115.25
THORNBURY,6,2016,853953.46
THORNBURY,7,2016,1109043
THORNBURY,8,2016,965105.55
THORNBURY,9,2016,917993.8
THORNBURY,10,2016,1043400
THORNBURY,11,2016,827994.36
THORNBURY,12,2016,683570.9
THORNBURY,2,2017,1066285.31
THORNBURY,3,2017,1042710.18
THORNBURY,4,2017,989769.23
THORNBURY,5,2017,1085880.71
THORNBURY,6,2017,1100407.65
THORNBURY,7,2017,955500
THORNBURY,8,2017,937437.79
THORNBURY,9,2017,1158339.38
TOORAK,4,2016,2149598.67
TOORAK,5,2016,1709560.82
TOORAK,6,2016,1455156.33
TOORAK,7,2016,894132.67
TOORAK,8,2016,1962745.75
TOORAK,9,2016,1697645.27
TOORAK,10,2016,1960453.42
TOORAK,11,2016,2121475.25
TOORAK,12,2016,2396303.77
TOORAK,2,2017,1742705.13
TOORAK,3,2017,2158995
TOORAK,4,2017,1290700
TOORAK,5,2017,2394683.5
TOORAK,6,2017,1860310.22
TOORAK,7,2017,1258450.57
TOORAK,8,2017,1530004.36
TOORAK,9,2017,1935186.74
TRAVANCORE,5,2016,1027500
TRAVANCORE,6,2016,752833.33
TRAVANCORE,8,2016,1257000
TRAVANCORE,10,2016,1562000
TRAVANCORE,11,2016,1184958.5
TRAVANCORE,12,2016,503000
TRAVANCORE,5,2017,360000
TRAVANCORE,6,2017,856000
TRAVANCORE,7,2017,341500
TRAVANCORE,8,2017,2070000
TRUGANINA,5,2017,461500
TRUGANINA,6,2017,587667
TRUGANINA,7,2017,452175
TRUGANINA,8,2017,579000
TRUGANINA,9,2017,545668.33
TULLAMARINE,5,2017,625000
TULLAMARINE,6,2017,355000
TULLAMARINE,7,2017,603978.6
TULLAMARINE,8,2017,516071.43
TULLAMARINE,9,2017,604375
VERMONT,5,2017,1163792
VERMONT,6,2017,1068200
VERMONT,7,2017,1005500
VERMONT,8,2017,999450
VERMONT,9,2017,948577.83
VERMONT SOUTH,5,2017,1243300
VERMONT SOUTH,6,2017,1253285.71
VERMONT SOUTH,7,2017,1269533.33
VERMONT SOUTH,8,2017,1130041.63
VERMONT SOUTH,9,2017,1123750
VIEWBANK,5,2016,879798.67
VIEWBANK,6,2016,832700
VIEWBANK,7,2016,875666.67
VIEWBANK,8,2016,912005.75
VIEWBANK,9,2016,981500
VIEWBANK,11,2016,957914.14
VIEWBANK,12,2016,825448.33
VIEWBANK,2,2017,915000
VIEWBANK,3,2017,1000125
VIEWBANK,4,2017,1056007.67
VIEWBANK,5,2017,980394.5
VIEWBANK,6,2017,953804.6
VIEWBANK,7,2017,967938
VIEWBANK,8,2017,1272737.6
VIEWBANK,9,2017,1075394.5
WALLAN,6,2017,366000
WALLAN,8,2017,366000
WALLAN,9,2017,366000
WANTIRNA,5,2017,805000
WANTIRNA,6,2017,978300
WANTIRNA,7,2017,919541.67
WANTIRNA,8,2017,1034766.67
WANTIRNA,9,2017,930000
WANTIRNA SOUTH,6,2017,1269250
WANTIRNA SOUTH,7,2017,881000
WANTIRNA SOUTH,8,2017,1134200
WANTIRNA SOUTH,9,2017,1211396.86
WARRANDYTE,5,2017,1050000
WARRANDYTE,6,2017,1025000
WARRANDYTE,7,2017,1028000
WARRANDYTE,8,2017,1600000
WARRANDYTE,9,2017,1150000
WATERWAYS,7,2017,1265000
WATERWAYS,9,2017,1232000
WATSONIA,4,2016,762500
WATSONIA,5,2016,688423
WATSONIA,6,2016,637500
WATSONIA,7,2016,855793.5
WATSONIA,8,2016,714333.33
WATSONIA,9,2016,713000
WATSONIA,10,2016,738915
WATSONIA,11,2016,656279
WATSONIA,12,2016,632000
WATSONIA,2,2017,632000
WATSONIA,3,2017,892500
WATSONIA,4,2017,822166.67
WATSONIA,5,2017,912793.5
WATSONIA,6,2017,891666.67
WATSONIA,7,2017,725000
WATSONIA,8,2017,740792.25
WATSONIA,9,2017,786750
WATSONIA NORTH,5,2017,716333.33
WATSONIA NORTH,6,2017,747955.25
WATSONIA NORTH,7,2017,780250
WATSONIA NORTH,8,2017,740571
WATSONIA NORTH,9,2017,920000
WERRIBEE,5,2017,499591.25
WERRIBEE,6,2017,505958.33
WERRIBEE,7,2017,527441
WERRIBEE,8,2017,533797.08
WERRIBEE,9,2017,520248.95
WEST FOOTSCRAY,2,2016,1415000
WEST FOOTSCRAY,5,2016,611816.09
WEST FOOTSCRAY,6,2016,769595.5
WEST FOOTSCRAY,7,2016,885480.33
WEST FOOTSCRAY,8,2016,717345.5
WEST FOOTSCRAY,9,2016,737580.83
WEST FOOTSCRAY,10,2016,764483.56
WEST FOOTSCRAY,11,2016,711310.64
WEST FOOTSCRAY,12,2016,840681.75
WEST FOOTSCRAY,2,2017,662377.57
WEST FOOTSCRAY,3,2017,675489.63
WEST FOOTSCRAY,4,2017,745786.43
WEST FOOTSCRAY,5,2017,781800
WEST FOOTSCRAY,6,2017,836800
WEST FOOTSCRAY,7,2017,762926.92
WEST FOOTSCRAY,8,2017,891812.5
WEST FOOTSCRAY,9,2017,757404.92
WEST MELBOURNE,5,2016,873000
WEST MELBOURNE,6,2016,1073000
WEST MELBOURNE,7,2016,541500
WEST MELBOURNE,8,2016,1031470.5
WEST MELBOURNE,9,2016,771000
WEST MELBOURNE,10,2016,1158970.5
WEST MELBOURNE,11,2016,836000
WEST MELBOURNE,12,2016,956470.5
WEST MELBOURNE,2,2017,901000
WEST MELBOURNE,3,2017,889000
WEST MELBOURNE,4,2017,674000
WEST MELBOURNE,5,2017,982242.63
WEST MELBOURNE,6,2017,1081000
WEST MELBOURNE,7,2017,944588.2
WEST MELBOURNE,9,2017,1384492.63
WESTMEADOWS,5,2017,485833.5
WESTMEADOWS,6,2017,545000
WESTMEADOWS,7,2017,645208.29
WESTMEADOWS,8,2017,682750
WESTMEADOWS,9,2017,533452.43
WHEELERS HILL,5,2017,1170723.2
WHEELERS HILL,6,2017,1247622.75
WHEELERS HILL,7,2017,1286840.38
WHEELERS HILL,8,2017,1244301.46
WHEELERS HILL,9,2017,1289842.69
WHITTLESEA,7,2017,601000
WHITTLESEA,8,2017,440000
WILLIAMS LANDING,9,2017,555000
WILLIAMSTOWN,4,2016,1208490
WILLIAMSTOWN,5,2016,1007464.7
WILLIAMSTOWN,6,2016,1527437.5
WILLIAMSTOWN,7,2016,1530957.33
WILLIAMSTOWN,8,2016,1385036.75
WILLIAMSTOWN,9,2016,1078419.23
WILLIAMSTOWN,10,2016,1157000
WILLIAMSTOWN,11,2016,1359675.56
WILLIAMSTOWN,12,2016,1141430.43
WILLIAMSTOWN,2,2017,1238934.17
WILLIAMSTOWN,3,2017,1828888.89
WILLIAMSTOWN,4,2017,1075888.89
WILLIAMSTOWN,5,2017,1382037.5
WILLIAMSTOWN,6,2017,1609908.33
WILLIAMSTOWN,7,2017,1163383.33
WILLIAMSTOWN,8,2017,1678916.67
WILLIAMSTOWN,9,2017,1046445.38
WILLIAMSTOWN NORTH,4,2016,600000
WILLIAMSTOWN NORTH,6,2016,380000
WILLIAMSTOWN NORTH,8,2016,881000
WILLIAMSTOWN NORTH,9,2016,433750
WILLIAMSTOWN NORTH,10,2016,905000
WILLIAMSTOWN NORTH,11,2016,1332500
WILLIAMSTOWN NORTH,12,2016,969666.67
WILLIAMSTOWN NORTH,3,2017,460000
WILLIAMSTOWN NORTH,4,2017,901200
WILLIAMSTOWN NORTH,5,2017,1169250
WILLIAMSTOWN NORTH,9,2017,1300000
WINDSOR,4,2016,804691
WINDSOR,5,2016,855711.46
WINDSOR,6,2016,1442050
WINDSOR,7,2016,512250
WINDSOR,8,2016,946507.38
WINDSOR,9,2016,1070853
WINDSOR,10,2016,808687.5
WINDSOR,11,2016,1251679.78
WINDSOR,12,2016,1036125
WINDSOR,2,2017,888500
WINDSOR,3,2017,1443075.55
WINDSOR,4,2017,672250
WINDSOR,5,2017,747345.5
WINDSOR,6,2017,1137938.2
WINDSOR,7,2017,751553.25
WINDSOR,8,2017,642500
WINDSOR,9,2017,1352075
WOLLERT,5,2017,595000
WOLLERT,6,2017,546000
WOLLERT,7,2017,525641.63
WOLLERT,8,2017,493477.67
WOLLERT,9,2017,580666.67
WYNDHAM VALE,6,2017,564406.33
WYNDHAM VALE,7,2017,501827.25
WYNDHAM VALE,8,2017,561929.29
WYNDHAM VALE,9,2017,518700
YALLAMBIE,4,2016,880396
YALLAMBIE,5,2016,774000
YALLAMBIE,6,2016,731000
YALLAMBIE,7,2016,888000
YALLAMBIE,8,2016,664500
YALLAMBIE,9,2016,723849
YALLAMBIE,10,2016,847500
YALLAMBIE,11,2016,738600
YALLAMBIE,12,2016,760000
YALLAMBIE,2,2017,736500
YALLAMBIE,3,2017,854000
YALLAMBIE,4,2017,926161.5
YALLAMBIE,5,2017,838250
YALLAMBIE,6,2017,1174000
YALLAMBIE,7,2017,748402
YALLAMBIE,8,2017,1062500
YALLAMBIE,9,2017,857000
YARRA GLEN,7,2017,620000
YARRAVILLE,2,2016,890000
YARRAVILLE,4,2016,796916.67
YARRAVILLE,5,2016,998836.8
YARRAVILLE,6,2016,872197.2
YARRAVILLE,7,2016,1060922.57
YARRAVILLE,8,2016,785154.08
YARRAVILLE,9,2016,926936.93
YARRAVILLE,10,2016,1160879.25
YARRAVILLE,11,2016,1079489.88
YARRAVILLE,12,2016,975690.54
YARRAVILLE,2,2017,962121.91
YARRAVILLE,3,2017,1003441.18
YARRAVILLE,4,2017,1080238.64
YARRAVILLE,5,2017,865084.1
YARRAVILLE,6,2017,1091127.88
YARRAVILLE,7,2017,1090911.77
YARRAVILLE,8,2017,974167.63
YARRAVILLE,9,2017,979218.61
