NSW,Australia,Papua New Guinea,579,430,508,385,296,345,392,380,417,354,433,597,626,526,557,567,545,581,615,192,147,130,160,133,104,129,140,128,141,90,217,201,194,166,173,123,161,173,147,12
NSW,Australia,Paraguay,0,0,0,26,36,34,22,12,12,0,12,0,8,12,40,104,118,139,128,41,0,0,0,26,0,22,10,0,0,0,12,0,8,0,40,44,34,55,44,11
NSW,Australia,Peru,145,243,319,541,697,847,877,1071,943,907,930,1256,1409,1419,1374,1442,1583,1607,1336,514,61,135,199,241,325,367,373,471,259,307,390,512,437,507,390,470,515,311,352,70
NSW,Australia,Philippines,1822,1793,2085,2487,3240,3513,4013,5210,6861,9375,10232,12010,14827,17509,19676,18825,18292,18808,18901,7399,646,713,801,939,1320,1089,1721,2234,2697,3435,3728,4618,5659,5533,6464,4773,4636,5800,5221,1201
NSW,Australia,Poland,801,1475,1578,1361,1162,964,893,844,850,747,764,991,1074,1092,833,786,813,744,699,327,453,683,534,377,310,244,281,280,286,219,236,391,306,168,209,174,201,192,159,51
NSW,Australia,Portugal,791,930,979,869,985,944,982,1127,1241,1236,1218,1205,1082,1149,1194,1119,1018,1050,929,391,263,330,235,221,289,272,262,395,425,336,438,353,302,393,378,339,238,366,221,61
NSW,Australia,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
NSW,Australia,Qatar,6,14,18,29,82,76,70,56,47,42,49,57,76,24,11,11,18,38,48,16,6,14,6,17,58,28,22,32,11,6,37,9,16,0,11,11,6,26,0,4
NSW,Australia,Romania,75,28,128,207,236,251,291,247,278,239,195,165,193,228,240,172,196,212,192,58,27,16,104,51,32,83,51,55,86,59,51,45,73,72,72,16,52,56,84,4
NSW,Australia,Russian Federation,2997,3334,3102,2975,2780,2715,2862,3762,4243,4056,4268,4437,5321,5010,4483,3861,3668,3205,2478,945,1293,898,774,743,812,867,1014,1494,1375,1224,1436,1281,1709,1110,1123,993,1076,613,546,111
NSW,Australia,Rwanda,35,24,16,58,60,38,66,29,36,39,39,69,103,57,46,50,51,79,64,28,11,0,16,34,0,38,6,17,12,3,3,33,7,21,10,14,3,19,4,4
NSW,Australia,Samoa ,34,46,83,71,75,59,24,0,28,30,12,16,12,12,12,24,18,12,0,0,10,10,35,11,27,11,0,0,28,6,0,16,0,0,12,0,6,0,0,0
NSW,Australia,"Samoa, American",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSW,Australia,Sao Tome and Principe,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSW,Australia,Saudi Arabia,105,261,393,814,1600,2825,5692,11832,18810,20968,16521,14315,12861,12149,12014,11321,11595,13614,13989,5723,45,141,165,430,844,1397,3184,6480,7866,6808,4473,3743,3261,3497,3542,2885,3147,4662,2709,671
NSW,Australia,Senegal,12,0,0,0,0,0,0,11,6,23,24,12,0,0,0,11,12,12,12,0,0,0,0,0,0,0,0,11,6,11,0,0,0,0,0,11,0,0,0,0
NSW,Australia,Serbia,0,0,10,12,45,70,77,72,57,47,74,123,165,250,239,280,257,223,204,91,0,0,10,0,33,22,29,0,9,11,26,51,69,58,71,64,41,55,48,13
NSW,Australia,Seychelles,70,126,136,125,83,69,81,36,24,12,18,12,22,34,47,12,12,22,22,6,34,42,16,17,11,33,21,0,0,0,6,0,10,10,11,0,0,10,10,0
NSW,Australia,Sierra Leone,12,16,12,12,6,12,0,10,12,12,12,11,14,24,36,70,77,60,52,32,0,16,0,0,6,0,0,10,0,0,0,11,2,0,12,34,17,0,4,20
NSW,Australia,Singapore,21619,21244,19415,17988,16337,15378,14690,15777,15823,14991,14488,14514,13437,12999,13672,14742,15286,15027,14956,5998,7891,6100,5135,4728,4133,4014,3914,4065,4387,4047,3964,3666,3957,3651,4192,4206,3922,3075,2896,784
NSW,Australia,Slovakia,699,827,842,886,830,619,517,521,452,408,431,546,834,1094,1069,983,741,662,446,135,291,287,230,322,158,115,133,173,116,108,107,246,270,338,253,179,177,86,86,15
NSW,Australia,Slovenia,87,82,48,80,81,81,53,40,36,69,0,13,51,48,64,53,75,63,72,31,27,10,12,20,21,33,17,16,0,33,0,13,27,0,28,17,27,15,0,7
NSW,Australia,Solomon Islands,135,162,193,276,283,178,123,80,182,174,187,191,142,81,132,215,266,221,217,118,75,66,49,120,43,22,27,32,122,54,55,71,10,33,60,107,62,65,49,28
NSW,Australia,Somalia,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSW,Australia,South Africa,880,876,842,769,851,959,869,900,1120,1141,1041,990,804,821,833,1033,1322,1496,1605,792,268,252,290,253,383,263,269,312,400,349,393,318,216,281,293,469,470,476,381,108
NSW,Australia,Spain,360,470,423,468,516,521,494,564,717,687,881,1017,1183,1107,1079,1366,1434,1395,1413,522,180,206,147,204,216,269,230,276,357,351,317,417,403,315,443,478,378,435,333,72
NSW,Australia,Sri Lanka,4121,4189,4544,4846,5080,5809,6090,6353,6346,5919,5745,5719,6412,7182,7855,9096,10432,11975,11986,4692,1049,1213,1412,1450,1360,2077,1950,1649,1618,1455,1653,1651,2032,1962,2347,2544,2764,2987,2398,486
NSW,Australia,St Kitts and Nevis,0,0,0,0,0,0,7,12,0,0,22,24,12,12,11,18,24,24,12,0,0,0,0,0,0,0,7,0,0,0,22,0,0,0,11,6,0,0,0,0
NSW,Australia,St Lucia,10,23,12,12,12,0,0,0,0,0,0,0,0,15,24,12,12,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
NSW,Australia,St Vincent and the Grenadines,12,0,0,0,11,12,12,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5
NSW,Australia,Sudan,36,0,21,19,12,11,0,0,5,31,42,45,70,89,101,89,118,154,147,48,0,0,21,7,0,11,0,0,5,19,6,21,22,29,29,29,46,46,27,0
NSW,Australia,Suriname,12,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,10,12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,10,0,0,0
NSW,Australia,Swaziland,24,6,12,10,0,0,6,12,0,11,0,0,10,0,0,0,6,27,36,6,0,6,0,10,0,0,6,0,0,11,0,0,10,0,0,0,6,15,0,0
NSW,Australia,Sweden,4398,4333,4314,4253,4046,3546,3450,3291,3571,3294,2536,2454,2561,2540,2357,2589,2481,2236,2189,799,1530,1453,1506,1481,1130,1098,1230,999,1123,954,640,918,797,788,713,693,693,628,593,121
NSW,Australia,Switzerland,650,887,1119,1224,1119,1130,928,971,1055,944,764,748,637,643,742,857,712,648,710,267,278,419,423,336,423,398,364,443,335,344,272,328,205,307,334,293,124,180,194,51
NSW,Australia,Syria,95,107,106,113,163,152,114,161,300,350,240,80,70,96,89,91,87,80,76,40,35,47,46,53,55,44,42,89,168,110,36,8,46,24,17,43,27,32,4,4
NSW,Australia,Taiwan,12886,13376,12854,12363,12463,12201,11003,10549,10174,9265,8062,7016,6683,6858,6875,7508,7700,9107,10104,4569,4870,4712,4322,4323,4243,4173,4163,3721,3394,2941,2506,2336,2423,2034,2303,2444,2348,3167,2832,741
NSW,Australia,Tajikistan,15,12,0,0,0,0,7,12,23,23,12,0,0,0,16,30,24,0,0,0,15,0,0,0,0,0,7,0,11,11,0,0,0,0,16,6,0,0,0,0
NSW,Australia,Tanzania,225,179,204,209,208,255,286,386,325,285,247,227,225,276,298,311,326,329,384,162,81,35,84,53,64,75,118,98,85,57,91,23,69,84,106,95,62,101,96,30
NSW,Australia,Thailand,19942,22885,24663,22908,21282,20093,17532,16645,16858,14814,14365,14524,11874,10928,10122,10029,9721,9076,8113,2752,8266,9505,9183,7500,7026,6329,6516,6325,6154,5034,5245,4564,3462,3212,3234,3033,2677,2572,1957,364
NSW,Australia,Togo,0,0,0,0,0,0,0,0,0,0,0,4,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
NSW,Australia,Tonga,284,296,169,185,184,184,155,141,95,83,82,59,22,30,46,51,92,131,140,42,92,128,37,65,28,40,47,21,23,11,22,11,10,18,22,15,32,35,44,0
NSW,Australia,Trinidad and Tobago,23,12,21,12,41,34,36,56,92,71,46,48,24,22,36,55,48,64,60,18,11,0,21,0,29,10,0,32,32,23,10,0,0,10,12,31,12,28,0,6
NSW,Australia,Tunisia,16,34,29,22,30,12,12,0,4,12,12,18,36,34,32,53,52,23,24,11,16,10,5,10,6,0,0,0,4,0,0,6,12,22,8,17,16,11,0,5
NSW,Australia,Turkey,1032,1343,1672,1746,1490,1414,1670,2134,2495,2666,2417,2173,2045,1851,1913,2093,2086,1967,1699,677,516,539,664,534,434,478,770,790,923,746,677,601,521,555,713,545,514,527,295,83
NSW,Australia,Turkmenistan,0,10,12,12,12,0,0,0,0,0,0,17,27,52,47,24,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,17,3,16,11,0,11,0,0,0
NSW,Australia,Tuvalu,48,47,34,30,35,56,24,17,12,0,0,0,0,0,0,0,11,26,35,17,12,11,10,6,11,8,0,5,0,0,0,0,0,0,0,0,11,14,11,5
NSW,Australia,Uganda,114,115,162,214,261,190,201,219,188,173,169,210,287,386,407,461,543,563,534,209,30,55,66,106,81,22,45,75,32,17,49,126,71,122,107,161,135,95,78,29
NSW,Australia,Ukraine,255,268,169,173,189,209,271,373,291,202,212,401,589,748,847,756,654,572,487,157,87,64,37,65,57,29,163,97,63,34,104,173,229,208,223,168,114,152,67,7
NSW,Australia,United Arab Emirates,55,65,64,170,308,344,378,440,632,665,760,670,605,411,337,308,441,653,662,293,19,17,16,110,152,116,114,128,308,233,256,166,89,75,73,104,189,245,170,47
NSW,Australia,United Kingdom,6558,8143,8580,8917,8678,8709,8541,8491,8633,7488,6050,5124,5209,5052,5018,4857,4675,4679,4817,2203,2994,3139,2952,2929,2570,2853,2637,2467,2753,1920,1514,1488,1597,1392,1334,1377,1267,1259,1277,367
NSW,Australia,United Kingdom (Other),1161,761,517,427,316,186,95,65,52,36,12,0,0,0,0,0,0,0,0,0,213,113,73,103,64,18,11,17,28,0,0,0,0,0,0,0,0,0,0,0
NSW,Australia,United States (Territories),0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSW,Australia,United States of America,6943,8670,9270,10587,10579,10340,9971,10183,10262,9888,9169,8508,7325,6884,8001,9133,9644,10116,10616,4616,3535,4134,4194,4395,4351,4016,4247,3907,4214,4104,3385,2976,2117,2420,2901,2989,2996,3024,2840,704
NSW,Australia,Uruguay,12,6,63,89,48,36,25,34,31,35,24,24,24,24,21,64,94,128,155,47,0,6,63,17,0,12,1,10,31,11,12,0,0,0,21,40,46,8,35,5
NSW,Australia,Uzbekistan,126,176,267,320,177,213,255,341,283,242,229,169,243,381,500,727,872,1064,904,321,54,68,111,68,45,57,87,137,67,26,61,49,87,141,116,223,272,212,136,21
NSW,Australia,Vanuatu,12,12,28,35,29,24,33,68,70,81,78,73,85,85,58,47,54,58,35,12,0,0,28,11,17,0,21,32,10,9,42,13,13,13,10,11,42,10,11,0
NSW,Australia,Venezuela,342,404,593,447,304,310,338,396,565,742,814,719,630,585,549,676,632,570,361,125,114,164,269,99,88,130,122,192,217,298,322,191,198,153,237,148,152,102,49,23
NSW,Australia,Vietnam,6410,7346,7612,8453,9541,11860,16411,23818,31697,36583,39029,39976,42402,43341,46693,53259,57550,59045,56262,22257,2558,2246,2152,2753,3241,4480,7123,9934,12209,12415,12701,11572,13914,13773,16717,17019,16618,17165,14874,3585
NSW,Australia,Yemen,34,36,34,30,18,12,2,34,36,12,12,0,0,0,0,8,46,48,72,40,10,0,22,6,6,0,2,22,0,0,0,0,0,0,0,8,22,0,24,10
NSW,Australia,Yugoslavia,170,124,152,101,126,84,81,51,60,24,24,12,0,0,0,0,0,0,0,0,26,28,56,17,42,24,9,27,0,0,0,0,0,0,0,0,0,0,0,0
NSW,Australia,Zambia,104,126,124,140,154,179,151,265,217,279,277,234,235,254,277,309,308,235,240,134,32,42,16,56,70,35,55,97,61,111,85,30,55,122,97,57,80,31,96,14
NSW,Australia,Zimbabwe,836,1097,1105,1153,1240,1460,1460,1527,1186,1054,865,797,904,1214,1624,1870,1942,2031,1955,865,368,233,241,313,424,560,488,411,178,178,205,293,328,458,676,586,466,567,491,115
